label,cav_score,llr
positive,3.7047,1.9405
positive,-1.0235,-5.3626
positive,2.7297,0.9650
positive,1.8910,-0.0947
positive,1.9113,-0.0666
positive,0.1348,-2.9741
positive,0.9211,-1.5744
positive,3.1489,1.4181
positive,2.6743,0.9012
positive,2.7420,0.9790
positive,3.2151,1.4851
positive,3.0048,1.2682
positive,2.8543,1.1050
positive,2.8895,1.1437
positive,3.1908,1.4606
positive,3.1380,1.4070
positive,4.8345,2.7261
positive,2.9330,1.1911
positive,3.3491,1.6167
positive,2.3265,0.4810
positive,2.8981,1.1531
positive,3.8309,2.0466
positive,3.4746,1.7351
positive,3.3403,1.6081
positive,3.2891,1.5584
positive,3.5313,1.7871
positive,3.0254,1.2900
positive,3.7780,2.0026
positive,2.5805,0.7914
positive,1.8312,-0.1780
positive,3.1859,1.4557
positive,2.9053,1.1610
positive,3.2780,1.5475
positive,4.1882,2.3220
positive,3.9856,2.1703
positive,3.0737,1.3406
positive,1.1438,-1.2105
positive,4.2143,10.1430
positive,3.7676,6.6905
positive,6.2937,26.2533
positive,4.0866,9.1555
positive,4.3539,11.2227
positive,4.0822,9.1216
positive,4.4229,11.7563
positive,4.1227,9.4344
positive,5.6326,147.8194
positive,4.9704,112.2926
positive,5.2164,125.0391
positive,6.2767,186.0945
positive,5.1227,120.1208
positive,4.6738,97.6389
positive,4.6204,95.0864
positive,4.8288,105.2037
positive,4.4940,89.1384
positive,4.4143,85.4579
positive,5.3827,133.9565
positive,4.0328,68.6297
positive,5.7183,152.6992
positive,4.9246,109.9804
positive,0.2430,-11.0643
positive,0.2596,-10.9021
positive,2.5147,3.4385
positive,1.3427,-2.1103
positive,0.7687,-6.3308
positive,0.3965,-9.5963
positive,0.9772,-4.6838
positive,1.4777,-1.2613
positive,3.9605,7.7130
positive,4.5494,11.4660
positive,3.7320,4.7487
positive,4.4548,11.2409
positive,3.7016,4.2910
positive,4.2046,9.9482
positive,4.2397,10.1908
positive,4.2819,10.4555
positive,5.0382,10.3268
positive,4.4535,11.2365
positive,4.3182,10.6607
positive,4.2175,10.0395
positive,4.8895,11.0817
positive,4.4606,11.2588
positive,4.4945,11.3530
positive,4.3106,10.6192
positive,3.6558,3.5730
positive,4.7553,11.4566
positive,4.7428,11.4767
positive,0.3775,-135.8365
positive,4.5394,11.4491
positive,4.6393,11.5462
positive,4.6432,11.5467
positive,3.7144,4.4854
positive,0.0703,-42.6693
positive,7.8467,31.7421
positive,7.3907,28.4506
positive,7.3696,28.2952
positive,6.5511,22.0401
positive,6.5480,22.0158
positive,2.2258,1.8698
positive,2.6383,2.6189
positive,2.8436,2.5481
positive,2.5754,2.5815
positive,2.5466,2.5552
positive,0.4378,-15.1366
positive,2.5448,2.5534
positive,2.9816,2.3348
positive,2.5010,2.5016
positive,2.5683,2.5756
positive,1.9893,0.9035
positive,1.5180,-2.1888
positive,1.3647,-3.5298
positive,2.4740,3.0503
positive,1.0195,0.3848
positive,2.5325,3.1146
positive,2.6860,3.2673
positive,1.3724,1.2203
positive,2.0541,2.4918
positive,0.2207,-1.9539
positive,1.1666,-17.3716
positive,1.2716,-15.3714
positive,2.7416,2.4024
positive,2.7470,2.4325
positive,4.0994,1.8633
positive,3.1837,4.0150
positive,2.3977,-0.0450
positive,4.0309,2.2803
positive,3.3600,4.1763
positive,2.9842,2.9092
positive,1.1128,-0.3897
positive,3.7287,4.5972
positive,2.4687,1.8657
positive,1.7476,0.5780
positive,1.8997,0.8330
positive,3.7710,4.6995
positive,2.8957,2.7229
positive,3.1133,3.1865
positive,3.0452,26.1156
positive,0.4632,-2.8092
positive,1.8106,8.6364
positive,2.9941,25.2598
positive,2.0010,10.8967
positive,1.5251,5.5468
positive,3.1351,27.6493
positive,2.5877,18.8599
positive,1.8367,8.9371
positive,2.9605,24.7028
positive,2.8448,22.8247
positive,-0.0973,-5.2256
positive,1.2712,3.0985
positive,1.4961,5.2525
positive,2.7922,21.9890
positive,1.5319,5.6157
positive,1.5319,5.6157
positive,-0.3270,-5.8177
positive,1.6712,7.0831
positive,2.5527,18.3415
positive,2.7262,20.9586
positive,1.4946,5.2378
positive,1.2901,3.2709
positive,0.2398,-3.9375
positive,2.5018,17.5997
positive,3.0367,25.9733
positive,1.6597,-0.0799
positive,3.5439,4.6569
positive,3.1618,3.6263
positive,4.2079,6.5321
positive,3.4647,4.4402
positive,3.3717,4.1880
positive,1.2980,-0.8902
positive,3.8727,5.5721
positive,3.5342,4.6301
positive,0.8875,-1.1210
positive,3.0401,1.1504
positive,1.0272,-0.8878
positive,3.0355,1.1485
positive,1.1185,-0.7418
positive,1.3406,-0.4080
positive,0.0544,-2.7584
positive,1.3893,-0.3388
positive,2.2914,0.6809
positive,2.0159,0.4221
positive,2.9948,1.1317
positive,-0.5640,-209.6485
positive,0.4653,-114.8815
positive,2.3995,-11.2725
positive,0.9354,-80.7599
positive,0.4573,-115.5170
positive,0.3409,-124.8729
positive,1.4088,-52.1983
positive,3.2693,3.6407
positive,0.4933,-112.6879
positive,3.0669,1.9256
positive,3.1285,2.5600
positive,3.9741,1.3088
positive,1.3655,-54.5731
positive,0.9322,-80.9717
positive,2.8263,-1.4979
positive,0.4609,-115.2343
positive,0.4238,-118.1757
positive,2.8702,-0.7619
positive,3.4545,4.2781
positive,2.9667,0.6830
positive,1.8668,-30.1110
positive,3.1862,3.0651
positive,0.5980,-104.6707
positive,1.0624,-72.5277
positive,3.5758,4.2126
positive,2.7274,-3.3426
positive,2.6923,-4.0562
positive,0.3693,-122.5565
positive,0.4547,-115.7169
positive,0.4542,-115.7575
positive,4.1618,-1.4892
positive,3.7329,3.5595
positive,3.7102,3.6936
positive,0.3116,-127.2856
positive,3.6436,4.0093
positive,0.7832,-91.1774
positive,-0.7303,-227.5399
positive,0.5187,-110.7190
positive,3.5948,4.1677
positive,3.7174,3.6525
positive,3.0520,1.7574
positive,3.0461,1.6892
positive,3.1145,2.4246
positive,0.9771,-78.0125
positive,0.9632,-78.9261
positive,3.6196,4.0950
positive,1.1645,-66.2095
positive,3.2749,3.6732
positive,2.2979,-14.2946
positive,2.3059,-14.0491
positive,0.4475,-116.2931
positive,2.5272,-7.8520
positive,0.1516,-140.8513
positive,0.4454,-116.4552
positive,2.2356,-16.2839
positive,1.1582,-66.5964
positive,3.4306,4.2460
positive,1.0394,-73.9895
positive,2.0237,-23.7970
positive,0.4566,-115.5737
positive,0.6316,-102.1582
positive,0.6166,-103.2767
positive,0.1311,-142.6335
positive,0.4826,-113.5262
positive,0.4826,-113.5262
positive,3.7062,3.7155
positive,3.6443,4.0065
positive,-2.2550,-425.0878
positive,0.6543,-100.4780
positive,3.7303,3.5752
positive,-0.3911,-191.8094
positive,3.5371,4.2750
positive,3.4402,4.2607
positive,0.3867,-121.1463
positive,1.7563,-34.9411
positive,0.8958,-83.4144
positive,-2.9554,-536.0771
positive,1.5965,-42.4878
positive,2.3930,-11.4560
positive,0.5379,-109.2426
positive,4.2545,-3.2082
positive,3.4382,4.2578
positive,3.5041,4.2975
positive,3.9826,1.2017
positive,3.4584,4.2820
positive,3.4224,4.2316
positive,2.1140,-20.4493
positive,0.7471,-93.7421
positive,0.5244,-110.2774
positive,0.5078,-111.5664
positive,2.2370,-16.2356
positive,3.4505,4.2737
positive,1.1178,-69.0642
positive,-1.7487,-352.7848
positive,3.4717,4.2921
positive,2.0048,-24.5229
positive,1.7536,-35.0635
positive,3.5059,4.2970
positive,3.4288,4.2429
positive,3.5575,4.2470
positive,3.5056,4.2971
positive,2.5578,-7.0957
positive,0.9563,-79.3803
positive,3.5466,4.2633
positive,-0.2870,-181.4358
positive,2.6642,-4.6525
positive,0.3625,-123.1108
positive,-0.0746,-161.1621
positive,3.8300,2.8350
positive,0.4686,-114.6280
positive,2.9168,-0.0335
positive,3.5422,4.2690
positive,2.3208,-13.5906
positive,3.3386,3.9836
positive,3.4348,4.2526
positive,3.5299,4.2823
positive,2.8034,-1.9017
positive,2.3760,-11.9487
positive,0.6132,-103.5324
positive,3.4069,4.1993
positive,3.0795,2.0630
positive,3.5015,4.2981
positive,3.3617,4.0702
positive,7.8384,631.7636
positive,8.9821,823.4131
positive,8.2237,693.7338
positive,7.5840,592.3064
positive,7.8321,630.7745
positive,7.2138,536.9451
positive,6.9012,492.0979
positive,7.0215,509.1519
positive,7.8250,629.6663
positive,8.8967,808.2963
positive,8.8428,798.8151
positive,6.8846,489.7637
positive,7.5944,593.8942
positive,7.3646,559.2009
positive,6.9981,505.8163
positive,8.9225,812.8361
positive,3.8284,50.3996
positive,4.1441,58.3720
positive,3.8859,51.8775
positive,4.2535,61.0526
positive,4.6054,69.3790
positive,3.6104,44.6855
positive,3.9006,52.2542
positive,3.7719,48.9354
positive,4.7293,72.2035
positive,4.8366,11.5744
positive,3.8747,7.8974
positive,4.1627,9.7522
positive,4.4212,10.8680
positive,4.5102,11.1323
positive,6.6922,-1.6378
positive,5.8994,7.2799
positive,4.6177,11.3693
positive,4.0078,8.8345
positive,5.8985,7.2869
positive,4.6381,11.4042
positive,5.1088,11.3104
positive,3.9121,8.1748
positive,4.2663,10.2616
positive,4.3244,10.5109
positive,7.5405,-16.5846
positive,5.6729,17.3280
positive,5.2245,14.7190
positive,5.3007,15.1600
positive,4.3636,9.8065
positive,4.8718,12.6912
positive,4.7587,12.0451
positive,3.9450,7.4636
positive,5.1636,14.3671
positive,4.0566,8.0850
positive,6.1932,20.3976
positive,5.6236,17.0393
positive,5.3742,15.5861
positive,6.0669,19.6483
positive,4.6987,11.7037
positive,5.2007,14.5812
positive,2.1118,-2.4454
positive,4.4578,10.3379
positive,4.9486,13.1310
positive,5.3140,15.2368
positive,1.6837,-4.6769
positive,5.5709,16.7312
positive,4.4563,10.3290
positive,5.3334,15.3492
positive,5.6207,17.0222
positive,4.6662,11.5188
positive,4.1345,8.5206
positive,4.4031,10.0290
positive,4.9241,12.9906
positive,5.5405,16.5540
positive,5.0479,13.7011
positive,4.8534,12.5858
positive,5.3240,15.2951
positive,5.1616,14.3559
positive,5.3827,15.6354
positive,5.3099,15.2130
positive,5.7662,17.8747
positive,4.0805,8.2185
positive,5.2404,14.8106
positive,5.2949,15.1262
positive,4.8543,12.5907
positive,6.7365,20.5081
positive,4.7092,12.8182
positive,2.8431,2.6658
positive,5.8455,17.5568
positive,5.3223,15.5108
positive,0.2784,-16.0954
positive,6.2449,18.9630
positive,5.9542,17.9528
positive,7.0174,21.2993
positive,5.2332,15.1394
positive,6.7306,20.4908
positive,5.8198,17.4617
positive,5.0615,14.4045
positive,5.0583,14.3903
positive,6.0945,18.4492
positive,6.9172,21.0245
positive,10.2175,91.1597
positive,10.0558,88.1708
positive,10.9148,104.5813
positive,11.4715,115.9196
positive,9.7619,82.8563
positive,10.2705,92.1480
positive,11.0282,106.8469
positive,10.1676,90.2322
positive,10.8224,102.7535
positive,10.1885,90.6200
positive,10.7837,101.9924
positive,8.8024,66.5811
positive,1.8947,2.2836
positive,1.7746,1.8055
positive,3.7108,7.4980
positive,3.1539,6.3009
positive,1.3908,0.1672
positive,3.4302,6.9393
positive,2.7205,5.1234
positive,1.8621,2.1558
positive,3.0196,5.9589
positive,2.6685,4.9674
positive,5.2745,6.4364
positive,5.2998,6.4995
positive,5.7667,7.5277
positive,5.0192,5.7608
positive,5.0850,5.9422
positive,3.1480,-1.4817
positive,6.5515,8.6910
positive,5.7442,7.4840
positive,7.2236,9.1238
positive,4.8572,5.2930
positive,6.3068,8.4043
positive,5.5853,7.1581
positive,5.2379,6.3443
positive,5.2080,6.2678
positive,6.4088,8.5322
positive,6.6630,8.7988
positive,6.5649,8.7046
positive,5.2388,6.3464
positive,5.2582,6.3957
positive,4.9802,5.6510
positive,6.0320,8.0003
positive,6.3096,8.4079
positive,5.9918,7.9339
positive,5.3093,6.5227
positive,6.4818,8.6164
positive,6.2654,8.3491
positive,5.6082,7.2067
positive,6.4397,8.5686
positive,5.1355,6.0779
positive,5.2220,6.3038
positive,4.5398,4.2892
positive,6.1920,8.2460
positive,4.7771,5.0505
positive,6.4937,8.6295
positive,7.1169,9.0898
positive,5.0728,5.9089
positive,-1.2659,-34.5270
positive,6.1693,8.2130
positive,4.5552,4.3406
positive,4.6658,4.7017
positive,1.0647,-0.1328
positive,-1.3761,-4.7432
positive,-1.3092,-4.5902
positive,0.5345,-0.9639
positive,2.0177,1.1235
positive,2.4090,1.5509
positive,2.6078,1.7484
positive,1.9327,1.0239
positive,1.1113,-0.0642
positive,2.0221,1.1286
positive,2.0431,1.1528
positive,1.8300,0.9003
positive,-2.0566,-6.3858
positive,2.0698,1.1834
positive,-0.0539,-1.9970
positive,1.1282,-0.0395
positive,2.2591,1.3933
positive,1.3123,-2.7168
positive,2.1133,2.0031
positive,-1.3009,-47.2206
positive,-1.3728,-49.0769
positive,2.4572,2.7447
positive,2.2602,2.4143
positive,2.4057,2.6828
positive,2.5521,2.8136
positive,2.5790,2.8224
positive,2.5042,2.7862
positive,2.2853,2.4705
positive,2.4284,2.7122
positive,2.5157,2.7942
positive,1.8870,1.0940
positive,2.4341,2.7191
positive,2.7543,2.7643
positive,2.5809,2.8229
positive,1.6583,-0.1645
positive,2.5443,2.8101
positive,2.4086,2.6868
positive,1.9688,1.4612
positive,8.9919,50.9201
positive,7.7054,36.8859
positive,9.3808,54.7910
positive,9.6046,56.9404
positive,9.9665,60.2949
positive,9.6088,56.9804
positive,9.6873,57.7201
positive,4.8388,-1.1733
positive,5.8632,34.4516
positive,5.9812,35.6227
positive,6.9742,45.3956
positive,6.6534,42.2557
positive,5.2215,28.0403
positive,7.0644,1876.5195
positive,7.6430,2183.7606
positive,7.1595,1925.6462
positive,7.2882,1992.9042
positive,7.8179,2280.6545
positive,7.9337,2345.8441
positive,8.6704,2779.9443
positive,8.6271,2753.4673
positive,7.2970,1997.5487
positive,8.2719,2540.9668
positive,6.2104,19.2276
positive,6.8895,21.5588
positive,5.1097,13.0876
positive,0.6159,-42.2981
positive,5.2711,14.1703
positive,0.9076,-37.2244
positive,6.0552,18.5390
positive,5.0305,12.5330
positive,4.6776,9.8783
positive,1.3593,-29.7733
positive,7.0506,21.9486
positive,4.6446,9.6147
positive,6.2095,19.2240
positive,5.5572,15.9361
positive,1.3208,-30.3891
positive,4.5014,8.4405
positive,1.6824,-24.7457
positive,1.2556,-31.4406
positive,4.6760,9.8651
positive,4.5132,8.5386
positive,5.0121,12.4016
positive,5.6958,16.7208
positive,4.6042,9.2883
positive,5.5485,15.8852
positive,6.2968,19.5861
positive,5.2814,12.0032
positive,-0.7874,-18.0583
positive,4.8908,10.4356
positive,4.7223,9.7438
positive,4.4777,8.7230
positive,6.2262,15.5858
positive,5.7513,13.8222
positive,4.6830,9.5813
positive,4.9418,10.6433
positive,5.1517,11.4883
positive,5.4601,12.7038
positive,4.2646,7.8175
positive,4.6702,9.5281
positive,4.0846,7.0409
positive,5.1280,11.3937
positive,5.0089,10.9150
positive,5.3158,12.1390
positive,4.6448,9.4227
positive,2.5437,-0.0474
positive,2.3486,-1.0007
positive,5.3038,12.0917
positive,6.1496,15.3066
positive,4.6820,9.5771
positive,5.2652,11.9392
positive,5.0383,11.0335
positive,6.4139,16.2624
positive,6.1270,17.1209
positive,4.9298,12.6038
positive,4.0670,7.9941
positive,5.8455,16.2552
positive,3.4076,3.7061
positive,4.1436,8.4491
positive,1.1608,-15.8806
positive,3.4021,3.6675
positive,3.1688,6.3110
positive,3.8879,9.3448
positive,3.4239,7.4583
positive,3.7770,8.9172
positive,4.1810,10.4038
positive,3.5363,7.9388
positive,3.4496,7.5692
positive,3.9288,9.4989
positive,3.5981,8.1965
positive,-0.4393,-2.2674
positive,-0.4695,-2.3082
positive,3.5396,1.4648
positive,3.2035,1.2754
positive,3.1340,1.2333
positive,2.9262,1.1017
positive,3.5011,1.4443
positive,0.1773,-1.4760
positive,2.8630,1.0598
positive,3.6140,1.5036
positive,2.6781,0.9328
positive,2.9656,1.1273
positive,3.5896,1.4910
positive,0.9583,-0.5856
positive,-0.3506,-2.9714
positive,0.6066,-0.9349
positive,3.7803,44.0488
positive,0.3844,-1.8839
positive,2.1946,14.2307
positive,0.0668,-2.7403
positive,1.8815,0.7869
positive,1.8707,0.7306
positive,1.7816,0.2369
positive,1.7808,0.2323
positive,1.8234,0.4759
positive,1.8391,0.5622
positive,1.8474,0.6069
positive,1.8473,0.6068
positive,1.7861,0.2635
positive,1.7941,0.3099
positive,1.9383,1.0674
positive,1.8796,0.7770
positive,0.6499,-11.0168
positive,1.7747,0.1964
positive,2.4954,2.5850
positive,1.8204,0.4592
positive,2.3733,2.4439
positive,2.1826,2.0084
positive,2.5004,2.5885
positive,2.6563,2.6068
positive,1.3842,-2.6624
positive,1.3429,-3.0298
positive,2.5510,2.6137
positive,1.5089,-1.6301
positive,1.8421,0.5787
positive,1.3877,-2.6323
positive,1.3477,-2.9861
positive,1.9648,1.1900
positive,1.4722,-1.9225
positive,2.0092,1.3845
positive,1.4464,-2.1338
positive,2.5551,2.6149
positive,2.6483,2.6101
positive,1.1887,-4.5067
positive,1.1932,-4.4614
positive,1.1657,-4.7424
positive,2.4256,2.5175
positive,2.4393,2.5335
positive,2.4581,2.5533
positive,2.5093,2.5943
positive,1.3303,-3.1441
positive,1.3515,-2.9518
positive,2.4271,2.5194
positive,2.8916,2.3024
positive,2.5053,2.5917
positive,2.5028,2.5901
positive,2.5611,2.6164
positive,2.5110,2.5953
positive,0.9609,-7.0039
positive,2.5418,2.6105
positive,2.9590,2.1416
positive,2.5764,2.6193
positive,2.6736,2.5980
positive,2.6968,2.5828
positive,2.2714,2.2439
positive,2.6363,2.6142
positive,0.6435,-11.1064
positive,2.5470,2.6123
positive,2.4134,2.5021
positive,2.5030,2.5902
positive,1.3842,-2.6624
positive,2.4752,2.5691
positive,2.4023,2.4871
positive,2.6592,2.6055
positive,2.4581,2.5533
positive,2.4593,2.5545
positive,2.4689,2.5635
positive,2.4710,2.5654
positive,2.3780,2.4514
positive,0.4661,-13.7167
positive,2.3143,2.3371
positive,2.9684,2.1168
positive,2.4727,2.5669
positive,2.3357,2.3787
positive,2.0115,1.3945
positive,1.4994,-1.7052
positive,2.5771,2.6194
positive,2.4276,2.5199
positive,2.5091,2.5941
positive,2.5267,2.6039
positive,2.5788,2.6196
positive,2.4077,2.4945
positive,2.5816,2.6199
positive,2.3952,2.4772
positive,1.0978,-5.4591
positive,2.1381,1.8689
positive,2.6008,2.6204
positive,2.3844,2.4612
positive,2.5885,2.6204
positive,2.4187,2.5089
positive,2.5691,2.6181
positive,1.5837,-1.0648
positive,2.3543,2.4122
positive,1.5322,-1.4496
positive,2.6259,2.6170
positive,2.4621,2.5572
positive,2.4288,2.5214
positive,1.7930,0.3034
positive,0.8704,-8.0993
positive,2.4105,2.4982
positive,2.2873,2.2800
positive,1.7318,-0.0641
positive,1.3162,-3.2726
positive,2.6422,2.6123
positive,1.6248,-0.7708
positive,2.0561,1.5750
positive,1.3146,-3.2878
positive,1.9366,1.0593
positive,1.8939,0.8497
positive,1.8981,0.8712
positive,1.9044,0.9027
positive,1.6289,-0.7423
positive,1.7395,-0.0164
positive,1.1223,-5.1967
positive,2.7885,2.4849
positive,0.8679,-8.1306
positive,0.5475,-12.4919
positive,1.6231,-0.7829
positive,1.3523,-2.9449
positive,2.0027,1.3569
positive,2.6902,2.5875
positive,1.2193,-4.2002
positive,2.4281,2.5205
positive,1.7888,0.2788
positive,2.1105,1.7754
positive,0.6371,-11.1975
positive,0.5789,-12.0317
positive,3.4821,-0.2198
positive,2.3583,2.4192
positive,2.0638,1.6045
positive,1.7765,0.2070
positive,1.7314,-0.0667
positive,1.9351,1.0518
positive,1.8402,0.5680
positive,1.5579,-1.2548
positive,2.4136,2.5023
positive,2.4410,2.5354
positive,1.1668,-4.7312
positive,-1.0801,-46.0740
positive,2.3152,2.3390
positive,2.1652,1.9555
positive,2.0475,1.5412
positive,1.2335,-4.0597
positive,1.6283,-0.7463
positive,2.0585,1.5839
positive,1.4168,-2.3819
positive,1.4603,-2.0193
positive,2.6563,2.6068
positive,0.6535,-10.9665
positive,1.7618,0.1192
positive,2.4499,2.5450
positive,0.9646,-6.9602
positive,1.3915,-2.5993
positive,0.3623,-5.9242
positive,1.0843,-2.9115
positive,1.7333,-0.7638
positive,2.9637,1.8531
positive,1.3924,-1.8259
positive,1.6214,-1.0961
positive,2.8655,1.7142
positive,2.9777,1.8719
positive,1.5217,-1.4058
positive,1.6811,-0.9168
positive,1.5408,-1.3456
positive,2.7678,1.5639
positive,2.7409,1.5205
positive,0.6129,-4.8042
positive,1.9852,-0.0728
positive,2.1503,0.3365
positive,1.6978,-0.8676
positive,3.3522,2.2835
positive,3.1070,2.0340
positive,2.2024,0.4586
positive,1.7606,-0.6849
positive,1.8065,-0.5546
positive,2.2488,0.5646
positive,1.3544,-1.9532
positive,3.1332,2.0643
positive,3.0338,1.9448
positive,3.2125,2.1506
positive,3.0456,1.9596
positive,1.6969,-0.8702
positive,1.6764,-0.9309
positive,1.2333,-2.3715
positive,0.7797,-4.1024
positive,2.0914,0.1945
positive,2.7466,1.5298
positive,2.8574,1.7022
positive,1.1854,-2.5421
positive,0.0201,-7.5812
positive,1.8016,-0.3867
positive,0.2302,-5.8378
positive,2.2397,0.6896
positive,1.7069,-0.6447
positive,3.1711,2.3357
positive,1.5274,-1.1589
positive,3.6267,2.8228
positive,2.6116,1.4517
positive,1.2481,-2.0231
positive,0.0253,-6.7318
positive,0.1063,-6.3733
positive,2.7694,1.7329
positive,1.6553,-0.7892
positive,3.4133,2.6208
positive,4.0288,-0.9879
positive,4.8053,6.1429
positive,4.6556,5.4183
positive,-0.6556,-221.3072
positive,4.4005,3.4684
positive,4.8888,6.4122
positive,4.8313,6.2372
positive,4.6892,5.6081
positive,4.5173,4.4728
positive,4.9437,6.5365
positive,4.4478,3.8981
positive,-0.5885,-216.0049
positive,4.6111,5.1435
positive,4.6015,5.0801
positive,5.0125,6.6332
positive,5.0222,6.6416
positive,5.0110,6.6318
positive,5.0765,6.6644
positive,3.5374,4.7748
positive,1.8034,-2.4216
positive,1.3727,-2.7578
positive,3.6777,5.7664
positive,1.3209,-2.7593
positive,3.9780,7.4980
positive,2.8361,0.2692
positive,4.6662,12.1830
positive,-0.3933,-16.4840
positive,4.9167,13.9501
positive,3.7779,6.1817
positive,4.1105,8.3804
positive,4.1100,8.3769
positive,4.0029,7.6632
positive,5.3974,17.4324
positive,4.2675,9.4387
positive,4.3031,9.6800
positive,3.2146,2.5898
positive,6.2896,24.2162
positive,4.9234,13.9979
positive,4.0861,8.2175
positive,5.3864,17.3517
positive,4.2935,9.6153
positive,6.3457,24.6571
positive,4.1325,8.5281
positive,5.0793,15.1145
positive,4.8405,13.4090
positive,5.0946,15.2250
positive,6.2737,24.0918
positive,4.4398,10.6146
positive,3.2229,2.6414
positive,5.8260,20.6397
positive,4.3718,10.1484
positive,4.1646,8.7435
positive,4.0250,7.8099
positive,4.5388,11.2971
positive,4.5959,11.6933
positive,5.7729,18.2300
positive,4.5988,12.3536
positive,3.9945,8.8628
positive,4.6892,12.8484
positive,5.2849,15.9327
positive,4.0901,9.4360
positive,3.9977,8.8824
positive,4.4548,11.5507
positive,4.7535,13.1964
positive,5.3003,16.0082
positive,1.5467,-8.5200
positive,4.3750,11.0976
positive,4.4799,11.6921
positive,2.0627,-4.4231
positive,4.8350,13.6320
positive,4.7569,13.2146
positive,4.4083,11.2872
positive,5.2484,15.7525
positive,4.3827,11.1420
positive,4.3412,10.9045
positive,4.4981,11.7941
positive,4.4390,11.4613
positive,2.4034,-1.8451
positive,4.8329,13.6210
positive,0.7964,-14.8899
positive,4.8068,13.4820
positive,5.5930,17.4069
positive,5.4537,16.7506
positive,5.3767,16.3805
positive,3.8309,7.8634
positive,-1.8417,-41.1668
positive,4.7903,13.3938
positive,5.0496,14.7516
positive,2.1332,-3.8818
positive,5.8707,18.6651
positive,5.7257,18.0168
positive,4.8552,13.7392
positive,4.2245,10.2289
positive,2.2758,-2.7988
positive,5.2265,15.6443
positive,4.9458,14.2150
positive,1.6094,-8.0101
positive,5.0156,14.5766
positive,2.6380,-0.1279
positive,2.1155,-4.0174
positive,2.1821,-3.5081
positive,4.0473,9.1804
positive,-0.6841,-28.8927
positive,0.2564,-19.7769
positive,1.2675,-10.8336
positive,2.6141,-0.3005
positive,4.6929,12.8686
positive,2.2697,-2.8450
positive,-1.5920,-38.4204
positive,-0.7035,-29.0887
positive,5.4182,16.5806
positive,4.2160,10.1793
positive,1.1171,-12.1075
positive,4.7394,13.1203
positive,3.9423,8.5461
positive,4.5581,12.1283
positive,4.5438,12.0492
positive,5.3920,16.4544
positive,5.2896,15.9558
positive,4.3611,11.0181
positive,5.6350,17.6019
positive,4.6315,12.5336
positive,4.6661,12.7227
positive,5.2837,15.9269
positive,4.1803,9.9696
positive,5.5951,17.4169
positive,4.0176,9.0019
positive,-0.0995,-23.1362
positive,5.8368,18.5155
positive,3.3925,5.0696
positive,2.4431,-1.5510
positive,6.4648,21.1324
positive,4.3672,11.0534
positive,5.1906,15.4650
positive,5.1911,15.4674
positive,4.2646,10.4625
positive,4.5739,12.2160
positive,3.2875,4.3763
positive,4.1959,10.0614
positive,4.3459,10.9314
positive,2.0566,-4.4703
positive,2.3670,-2.1159
positive,3.7534,7.3818
positive,3.8668,8.0848
positive,1.5589,-8.4210
positive,4.7711,13.2912
positive,4.5654,12.1689
positive,5.3389,16.1972
positive,5.2339,15.6809
positive,4.1276,9.6590
positive,4.9739,14.3610
positive,5.1502,15.2624
positive,3.7043,7.0734
positive,4.4467,11.5049
positive,2.2468,-3.0179
positive,4.6450,12.6074
positive,5.6346,17.6000
positive,3.8115,7.7432
positive,5.1772,15.3983
positive,5.2795,15.9060
positive,4.0845,9.4030
positive,3.9409,8.5380
positive,5.6679,17.7532
positive,5.1045,15.0315
positive,4.9881,14.4347
positive,1.5533,-8.4662
positive,4.0392,9.1316
positive,4.5287,11.9652
positive,-0.2370,-24.4640
positive,4.8506,13.7147
positive,5.5079,17.0082
positive,4.2888,10.6023
positive,1.8768,-5.8726
positive,4.9969,14.4801
positive,4.1298,-10.5942
positive,5.6649,7.7065
positive,6.0434,10.1434
positive,6.2707,11.2120
positive,2.4304,-46.6102
positive,4.1952,-9.5404
positive,5.9192,9.4346
positive,6.5924,12.2182
positive,5.5488,6.7950
positive,5.2517,4.1092
positive,7.0171,12.6382
positive,5.8826,9.2088
positive,6.6608,12.3557
positive,2.9492,3.6161
positive,1.9903,1.5187
positive,2.2148,2.2294
positive,2.3444,2.5786
positive,1.3841,-1.0728
positive,2.7675,3.4069
positive,-0.1964,-12.4381
positive,2.6846,3.2823
positive,9.0293,159.2544
positive,9.3681,172.4777
positive,18.5543,725.0512
positive,7.9176,119.4327
positive,17.2372,622.8407
positive,17.2183,621.4333
positive,7.7277,113.1812
positive,7.9565,120.7336
positive,8.9788,157.3241
positive,3.4173,10.9383
positive,0.9744,0.6271
positive,3.5510,11.3342
positive,3.6302,11.5605
positive,3.8106,12.0529
positive,0.7310,-39.3369
positive,2.0026,-7.4967
positive,2.0220,-7.1174
positive,1.7909,-11.8506
positive,1.7248,-13.2889
positive,4.3300,64.4498
positive,4.6495,72.8192
positive,3.3443,41.6900
positive,3.8299,52.3252
positive,4.4553,67.6735
positive,4.4557,67.6852
positive,2.4357,24.8077
positive,2.1510,20.3271
positive,-0.8038,-3.3932
positive,3.9407,54.9090
positive,2.8272,31.6002
positive,7.5161,169.6572
positive,-0.9339,-3.4823
positive,1.5258,11.8410
positive,-0.5046,-2.8829
positive,0.7209,3.6559
positive,0.2038,0.0251
positive,3.9906,56.0915
positive,1.2688,8.8921
positive,3.0250,3.2641
positive,1.3421,-3.0522
