protein_id,go_term,cav_rank,tool_rank,tool_predicted,llr,n_go_terms
Q9V7W9,GO:0004864,1,1,False,3.816983,226
Q9Y570,GO:0004864,1,1,True,2.762486,226
A0A0H3JUK5,GO:0004867,211,1,False,-21.318681,226
A0A0H3K0M1,GO:0004867,219,1,False,-21.938011,226
A0A0H3K729,GO:0004867,211,1,False,-21.322228,226
A0A0H3KEC5,GO:0004867,219,1,False,-21.755159,226
A0A2R4SV19,GO:0004867,1,1,True,16.312295,226
A6QIG2,GO:0004867,193,1,False,-20.569618,226
C0HLS6,GO:0004867,2,1,True,8.770711,226
C0HLS7,GO:0004867,1,1,True,14.751568,226
C0HLS8,GO:0004867,2,1,True,7.072554,226
C0HLS9,GO:0004867,1,1,True,14.734242,226
C0HLT0,GO:0004867,1,1,True,14.453104,226
C0HLT1,GO:0004867,1,1,True,15.696201,226
C0HLT2,GO:0004867,1,1,True,15.806174,226
C0HLT3,GO:0004867,1,1,True,14.312798,226
C0HLT4,GO:0004867,1,1,True,12.520314,226
D8KY58,GO:0004867,1,1,True,13.390085,226
G3LH89,GO:0004867,1,1,True,12.922517,226
H6VC06,GO:0004867,1,1,True,13.387965,226
L7X735,GO:0004867,1,1,True,16.120365,226
P05121,GO:0004867,1,1,True,15.200528,226
P07355,GO:0004867,1,5,False,12.630573,226
P0DRJ0,GO:0004867,1,1,True,14.176622,226
P0DRJ1,GO:0004867,1,1,True,13.380317,226
P23827,GO:0004867,1,1,False,11.272034,226
P48594,GO:0004867,1,1,True,14.326373,226
P85800,GO:0004867,15,1,False,-3.146485,226
Q2FWW1,GO:0004867,193,1,False,-20.569618,226
Q7K8Y5,GO:0004867,1,1,True,15.418313,226
Q7YTY6,GO:0004867,1,1,True,15.043805,226
Q8T3S7,GO:0004867,1,1,True,4.991771,226
Q99QS1,GO:0004867,203,1,False,-21.889852,226
Q9V3N1,GO:0004867,1,1,True,14.624679,226
U5T7E4,GO:0004867,1,1,True,16.415903,226
J4VQI3,GO:0004869,53,1,False,-13.498688,226
O76096,GO:0004869,1,1,False,4.686718,226
O81851,GO:0004869,15,1,False,-11.906777,226
P29508,GO:0004869,2,2,True,4.816571,226
P37840,GO:0004869,5,1,False,7.595387,226
P98170,GO:0004869,1,1,True,10.110797,226
Q24306,GO:0004869,1,1,True,8.032199,226
Q24307,GO:0004869,1,1,True,9.448156,226
Q4GZL2,GO:0004869,1,1,False,3.579823,226
Q5EG05,GO:0004869,2,1,True,4.895012,226
Q6KCA4,GO:0004869,1,1,False,5.678901,226
Q7K8Y5,GO:0004869,3,2,True,4.876802,226
Q8JHV9,GO:0004869,1,1,True,8.16872,226
O00482,GO:0004879,1,1,True,11.461211,226
O54915,GO:0004879,1,1,True,14.217807,226
P03372,GO:0004879,1,1,True,11.292845,226
P06401,GO:0004879,1,1,True,10.503333,226
P10275,GO:0004879,1,1,True,11.63702,226
P10276,GO:0004879,1,1,True,13.093512,226
P11473,GO:0004879,1,1,True,14.033993,226
P19793,GO:0004879,1,1,True,13.418977,226
P20263,GO:0004879,129,1,False,-87.105293,226
P23204,GO:0004879,1,1,True,14.092109,226
P27540,GO:0004879,1,1,False,7.738956,226
P30561,GO:0004879,1,1,False,6.759463,226
P35869,GO:0004879,1,1,False,7.407766,226
P37231,GO:0004879,1,1,True,13.425192,226
P37238,GO:0004879,1,1,True,13.388556,226
P41235,GO:0004879,1,1,True,13.677395,226
P45448,GO:0004879,1,1,True,10.934686,226
Q92731,GO:0004879,1,1,True,10.991512,226
O00591,GO:0004890,2,3,False,49.003938,226
P14867,GO:0004890,2,1,True,49.430788,226
P18505,GO:0004890,2,1,True,54.354207,226
P18507,GO:0004890,2,2,True,50.183588,226
P19969,GO:0004890,2,1,True,48.94755,226
P20236,GO:0004890,2,1,True,51.21101,226
P28472,GO:0004890,2,1,True,53.905956,226
P28473,GO:0004890,2,1,True,50.594259,226
P34903,GO:0004890,2,1,True,51.55056,226
P47742,GO:0004890,2,2,True,50.062774,226
P50572,GO:0004890,2,1,True,47.775434,226
P50573,GO:0004890,2,1,True,50.93856,226
P62813,GO:0004890,2,1,True,49.61588,226
P63079,GO:0004890,2,1,True,53.701064,226
P78334,GO:0004890,2,3,True,48.177148,226
Q9UN88,GO:0004890,2,4,False,51.350569,226
P19490,GO:0004970,2,1,True,36.965767,226
P19492,GO:0004970,2,1,True,36.726363,226
P19493,GO:0004970,2,1,True,37.138128,226
P22756,GO:0004970,2,1,True,37.743565,226
P23818,GO:0004970,2,1,True,36.842682,226
P39086,GO:0004970,2,1,True,37.738773,226
P42260,GO:0004970,2,1,True,37.730692,226
P42263,GO:0004970,2,1,True,36.440097,226
P42264,GO:0004970,2,1,True,37.741106,226
Q01812,GO:0004970,2,1,True,37.680333,226
Q13002,GO:0004970,2,1,True,37.737772,226
Q16478,GO:0004970,2,1,True,36.847675,226
Q63273,GO:0004970,2,1,True,36.834272,226
P32304,GO:0004993,1,2,True,22.249924,226
P34969,GO:0004993,1,2,True,21.145583,226
P50406,GO:0004993,1,2,False,18.84366,226
P97288,GO:0004993,1,2,True,22.950025,226
Q13639,GO:0004993,1,2,True,22.39798,226
Q9R1C8,GO:0004993,1,2,False,19.430135,226
O09127,GO:0005003,1,2,True,14.009083,226
P21709,GO:0005003,1,1,True,14.123591,226
P29317,GO:0005003,1,2,True,14.021245,226
P54756,GO:0005003,1,2,True,13.858361,226
P54757,GO:0005003,1,2,True,13.877172,226
P54760,GO:0005003,1,1,True,13.961083,226
P54764,GO:0005003,1,2,True,13.727989,226
Q03145,GO:0005003,1,2,True,13.846413,226
P47196,GO:0005080,8,3,False,6.034356,226
Q62915,GO:0005080,52,1,False,-12.015609,226
Q9HAW7,GO:0005080,5,2,False,4.797258,226
Q9HAW8,GO:0005080,5,2,False,4.959718,226
Q9WTQ1,GO:0005080,4,1,False,4.685365,226
D4A3T0,GO:0005154,22,2,False,-8.204899,226
P01135,GO:0005154,1,1,True,15.631127,226
Q00805,GO:0005154,4,2,False,9.682818,226
Q01083,GO:0005154,1,1,True,16.384383,226
Q6UW88,GO:0005154,1,1,True,15.165757,226
Q9VK54,GO:0005154,4,1,False,8.821332,226
P01282,GO:0005184,1,2,True,32.274066,226
P10082,GO:0005184,1,1,True,29.068824,226
Q924A4,GO:0005184,1,2,True,23.121452,226
Q969E3,GO:0005184,1,2,True,23.499513,226
Q96RP3,GO:0005184,1,2,True,19.812614,226
Q99ML8,GO:0005184,1,2,True,20.780331,226
Q9VGE8,GO:0005184,1,1,True,42.60956,226
P02458,GO:0005201,1,1,True,6.72117,226
Q08629,GO:0005201,3,1,False,4.665885,226
Q6PEZ8,GO:0005201,1,1,False,6.262462,226
Q6PID9,GO:0005201,2,1,True,6.57418,226
Q9NQ30,GO:0005201,3,1,False,3.035223,226
Q9QZZ6,GO:0005201,1,1,False,5.944451,226
Q5T3F8,GO:0005227,1,2,True,38.009337,226
Q9JJH7,GO:0005227,2,1,True,24.820539,226
Q9NZQ8,GO:0005227,2,1,True,24.548141,226
Q9P0L9,GO:0005227,2,4,False,19.262408,226
S5UH55,GO:0005227,2,1,True,23.5281,226
O08962,GO:0005242,2,2,True,7.189062,226
O19182,GO:0005242,1,1,True,21.832198,226
O54852,GO:0005242,2,2,True,7.004298,226
O54853,GO:0005242,1,2,True,8.093877,226
O89047,GO:0005242,2,2,True,7.147123,226
P35560,GO:0005242,1,2,True,27.227907,226
P35561,GO:0005242,1,1,True,21.820468,226
P48048,GO:0005242,1,2,True,27.29215,226
P48050,GO:0005242,1,1,True,21.116795,226
P48051,GO:0005242,1,2,True,23.261379,226
P48548,GO:0005242,1,2,True,23.56751,226
P48550,GO:0005242,1,2,True,22.889053,226
P49656,GO:0005242,1,1,True,21.903876,226
P52185,GO:0005242,1,1,True,21.75218,226
P52186,GO:0005242,1,1,True,22.224887,226
P52189,GO:0005242,1,1,True,21.191682,226
P52190,GO:0005242,1,1,True,20.937268,226
P63252,GO:0005242,1,1,True,21.798222,226
Q61743,GO:0005242,1,2,True,26.736233,226
Q64273,GO:0005242,1,1,True,21.81941,226
Q9NS40,GO:0005242,2,2,True,6.861703,226
Q9QYW1,GO:0005242,6,3,True,0.298555,226
Q9TSZ3,GO:0005242,2,2,True,7.389529,226
Q9ULD8,GO:0005242,2,2,True,7.199822,226
Q9WVJ0,GO:0005242,2,2,True,6.876052,226
A2ARP9,GO:0005245,5,2,True,1.153169,226
E7F2J4,GO:0005245,2,4,False,5.303661,226
P07293,GO:0005245,3,1,True,5.164229,226
Q02485,GO:0005245,3,1,True,5.158027,226
Q8NEC5,GO:0005245,1,1,False,3.453159,226
Q96P56,GO:0005245,6,2,True,1.786659,226
A0A076NAB7,GO:0005246,4,2,False,2.21622,226
A0A0B4LFV4,GO:0005246,18,2,False,-1.340887,226
A1ZBJ6,GO:0005246,98,1,False,-7.985764,226
O00305,GO:0005246,3,4,False,5.715009,226
P0DP23,GO:0005246,2,5,False,4.786242,226
P0DP24,GO:0005246,2,5,False,4.786242,226
P0DP25,GO:0005246,2,5,False,4.786242,226
P54287,GO:0005246,3,2,False,6.266457,226
P62258,GO:0005246,5,2,False,5.535147,226
P62942,GO:0005246,1,2,False,5.754206,226
Q14644,GO:0005246,62,2,False,-9.604586,226
O88457,GO:0005248,1,2,True,44.102724,226
Q14524,GO:0005248,1,2,True,44.194304,226
Q15858,GO:0005248,1,2,True,40.174695,226
Q99250,GO:0005248,1,2,True,40.103025,226
Q9BTV4,GO:0005248,45,1,False,-336.690439,226
Q9JJV9,GO:0005248,1,1,True,43.628349,226
Q9NY46,GO:0005248,1,2,True,40.196213,226
Q9P1Z3,GO:0005248,1,3,False,38.973142,226
Q9UI33,GO:0005248,1,2,True,44.408433,226
Q9UQD0,GO:0005248,1,2,True,41.353089,226
O43525,GO:0005249,2,1,True,10.492016,226
O43526,GO:0005249,2,1,True,11.433685,226
P15382,GO:0005249,3,3,True,11.065252,226
P15384,GO:0005249,2,1,True,11.130364,226
P16389,GO:0005249,2,1,True,11.183023,226
P16390,GO:0005249,2,1,True,11.106583,226
P17658,GO:0005249,2,1,True,11.692824,226
P17659,GO:0005249,2,1,True,11.611458,226
P19024,GO:0005249,2,1,True,10.762149,226
P22001,GO:0005249,2,1,True,10.774212,226
P22001,GO:0005249,2,1,True,10.774212,226
P22460,GO:0005249,2,1,True,11.044246,226
P22460,GO:0005249,2,1,True,11.044246,226
P22739,GO:0005249,2,1,True,11.076138,226
P48547,GO:0005249,2,1,True,10.493451,226
P50638,GO:0005249,2,1,True,11.386085,226
P51787,GO:0005249,2,1,True,12.853071,226
P56696,GO:0005249,2,1,True,12.133843,226
P63141,GO:0005249,2,1,True,11.126356,226
P63142,GO:0005249,2,1,True,11.126356,226
Q01956,GO:0005249,2,1,True,11.252273,226
Q03721,GO:0005249,2,1,True,10.915534,226
Q05037,GO:0005249,2,1,True,10.334375,226
Q09081,GO:0005249,2,1,True,11.139098,226
Q14003,GO:0005249,2,1,True,11.665315,226
Q14B80,GO:0005249,2,1,True,9.968123,226
Q17ST2,GO:0005249,2,1,True,11.73145,226
Q28204,GO:0005249,2,2,True,8.969146,226
Q28265,GO:0005249,2,2,True,8.391721,226
Q28293,GO:0005249,2,1,True,11.041197,226
Q28527,GO:0005249,2,1,True,10.512848,226
Q61423,GO:0005249,2,1,True,10.435726,226
Q61762,GO:0005249,2,1,True,10.866474,226
Q62976,GO:0005249,2,2,True,8.837708,226
Q63734,GO:0005249,2,1,True,11.057643,226
Q63959,GO:0005249,2,1,True,11.552101,226
Q8AYS8,GO:0005249,2,2,True,8.805242,226
Q96PR1,GO:0005249,2,1,True,10.046173,226
Q9BTV4,GO:0005249,59,1,False,-13.832428,226
Q9P1Z3,GO:0005249,3,1,True,9.83554,226
Q9TV66,GO:0005249,3,1,True,8.387643,226
O95259,GO:0005251,2,2,False,15.81222,226
P15387,GO:0005251,1,2,True,20.601581,226
P22462,GO:0005251,1,2,True,24.184204,226
P34374,GO:0005251,4,4,False,0.662565,226
Q03717,GO:0005251,1,2,True,20.96458,226
Q14721,GO:0005251,1,2,True,19.376875,226
Q63099,GO:0005251,1,2,True,21.608352,226
Q63472,GO:0005251,2,3,False,15.338665,226
Q8NCM2,GO:0005251,2,3,False,14.606948,226
Q95167,GO:0005251,1,2,True,22.152541,226
Q96L42,GO:0005251,2,3,True,13.08211,226
Q9EPI9,GO:0005251,2,3,False,14.874219,226
Q9QWS8,GO:0005251,2,3,True,13.697212,226
P25351,GO:0005254,97,1,False,-25.951947,226
P51800,GO:0005254,2,1,True,11.832932,226
P51801,GO:0005254,2,1,True,11.837188,226
Q04671,GO:0005254,61,1,False,-16.027196,226
Q06393,GO:0005254,2,1,True,11.894474,226
Q3TXX4,GO:0005254,6,1,False,5.897659,226
Q5XXA6,GO:0005254,3,1,True,8.664786,226
Q62634,GO:0005254,6,1,False,5.880319,226
Q7LBE3,GO:0005254,2,1,True,6.396711,226
Q7TSF2,GO:0005254,6,1,False,6.007112,226
Q80ZD3,GO:0005254,3,1,False,-0.133289,226
Q8BGM5,GO:0005254,4,1,True,11.514119,226
Q8BHY3,GO:0005254,3,1,True,8.585961,226
Q8BU91,GO:0005254,1,1,True,6.597928,226
Q8NFU0,GO:0005254,3,1,True,12.015183,226
Q8NFU1,GO:0005254,4,1,True,11.481073,226
Q8NHS3,GO:0005254,56,1,False,-16.754697,226
Q8R2Z3,GO:0005254,1,1,True,4.952432,226
Q8TE54,GO:0005254,1,1,True,5.051942,226
Q96NY7,GO:0005254,4,1,False,0.573426,226
Q96RN1,GO:0005254,3,1,True,7.107874,226
Q96S66,GO:0005254,1,1,False,7.486008,226
Q99LI2,GO:0005254,1,1,False,7.369514,226
Q9BSA4,GO:0005254,1,1,False,9.989968,226
Q9C0H2,GO:0005254,1,1,False,10.010124,226
Q9H313,GO:0005254,1,1,False,10.224877,226
Q9JI12,GO:0005254,6,2,False,5.930485,226
Q9V9Y4,GO:0005254,6,1,True,7.173417,226
Q9WUB7,GO:0005254,2,1,True,11.864769,226
B1AYL1,GO:0005272,2,1,True,10.007804,226
C5I9W9,GO:0005272,129,1,False,-20.173483,226
O14649,GO:0005272,8,4,False,6.200315,226
O35245,GO:0005272,5,1,True,9.164191,226
P37088,GO:0005272,2,1,True,13.216903,226
P51168,GO:0005272,2,1,True,12.855095,226
P51170,GO:0005272,3,1,True,12.920208,226
P51172,GO:0005272,3,1,True,11.628447,226
Q61180,GO:0005272,2,1,True,12.781374,226
Q8NET8,GO:0005272,5,1,False,4.552266,226
Q8R4F0,GO:0005272,4,1,True,6.579749,226
Q99572,GO:0005272,3,2,True,1.54109,226
Q99J21,GO:0005272,4,1,False,6.840336,226
Q9JJH7,GO:0005272,4,2,True,11.577296,226
Q9NPC2,GO:0005272,7,3,False,6.356402,226
Q9NZQ8,GO:0005272,4,2,True,11.450486,226
Q9VAJ3,GO:0005272,2,1,True,13.452621,226
Q9WU38,GO:0005272,2,1,True,12.925869,226
Q9WU39,GO:0005272,3,1,True,12.677851,226
Q9Z2T2,GO:0005272,4,5,False,7.945733,226
O35316,GO:0005283,1,1,False,12.26421,226
P31641,GO:0005283,1,1,False,12.409962,226
P31648,GO:0005283,1,1,False,11.318489,226
P31649,GO:0005283,1,1,False,12.52272,226
P31650,GO:0005283,1,1,False,13.150067,226
Q969I6,GO:0005283,1,2,False,10.685507,226
Q96QD8,GO:0005283,1,1,False,8.584686,226
Q9JHE5,GO:0005283,1,1,False,9.034111,226
Q9JM15,GO:0005283,1,1,False,6.002481,226
Q9NSD5,GO:0005283,1,1,False,12.423437,226
A0A6H2EJK0,GO:0005313,2,1,True,13.110518,226
E1JHQ6,GO:0005313,2,1,True,13.092468,226
G3UVW3,GO:0005313,2,1,False,6.556314,226
P48664,GO:0005313,2,1,True,14.101946,226
Q56X95,GO:0005313,39,2,False,-85.103821,226
Q62634,GO:0005313,1,1,False,13.530304,226
Q7K2N3,GO:0005313,1,1,False,14.097777,226
G4TS85,GO:0005315,1,1,False,25.360632,226
Q0E8E8,GO:0005315,1,1,False,27.551585,226
Q2V4F9,GO:0005315,12,1,False,-13.133694,226
Q8S403,GO:0005315,6,1,False,-3.254917,226
Q8VYM2,GO:0005315,1,1,True,26.204875,226
Q9FI43,GO:0005315,6,1,False,-3.957204,226
Q9FLS8,GO:0005315,6,1,False,-4.367257,226
Q9LY28,GO:0005315,6,2,False,-4.398866,226
Q9UU86,GO:0005315,7,1,False,-3.802762,226
O08966,GO:0005326,1,2,True,7.115236,226
O15244,GO:0005326,1,2,True,6.980806,226
O15245,GO:0005326,1,2,True,7.097561,226
O75751,GO:0005326,1,2,True,6.492481,226
O88446,GO:0005326,1,2,True,6.584245,226
Q63089,GO:0005326,1,2,True,7.099302,226
Q7RTT9,GO:0005326,26,1,False,-0.472914,226
Q9BZD2,GO:0005326,60,1,False,-3.039527,226
Q9R0W2,GO:0005326,1,2,True,6.929103,226
O15431,GO:0005375,1,1,True,11.792836,226
O15432,GO:0005375,1,1,True,11.920498,226
Q8BWY7,GO:0005375,4,4,False,10.981573,226
Q8K211,GO:0005375,1,1,True,11.729199,226
Q9DC26,GO:0005375,5,2,False,-29.095979,226
Q9JK41,GO:0005375,1,1,True,11.955663,226
P41251,GO:0005381,2,1,True,9.002677,226
P49279,GO:0005381,2,1,True,8.957022,226
P49281,GO:0005381,2,1,True,9.53335,226
Q8K595,GO:0005381,18,2,False,-0.99815,226
Q9GZU1,GO:0005381,18,1,False,-1.150677,226
Q9NYZ2,GO:0005381,1,1,True,7.846455,226
A0A2K1ZPK4,GO:0005384,1,1,True,10.970018,226
B9NAE4,GO:0005384,1,1,True,11.189303,226
P0A769,GO:0005384,1,1,False,5.893249,226
P41251,GO:0005384,1,2,True,10.747878,226
P49279,GO:0005384,1,2,True,10.617601,226
P49281,GO:0005384,1,2,True,10.520945,226
Q6XR72,GO:0005384,2,2,True,5.80403,226
Q9S9N8,GO:0005384,1,2,False,10.691251,226
J9SQF3,GO:0005385,6,1,False,6.547619,226
L5KLU7,GO:0005385,1,1,True,14.628254,226
O14863,GO:0005385,1,1,True,13.226195,226
O35149,GO:0005385,1,1,True,13.311073,226
P0A8H3,GO:0005385,1,2,False,11.669269,226
P97441,GO:0005385,1,1,True,12.097447,226
Q13433,GO:0005385,1,1,True,14.463742,226
Q31125,GO:0005385,1,1,True,12.401393,226
Q5MNV6,GO:0005385,1,1,True,12.404648,226
Q62720,GO:0005385,1,1,True,12.413355,226
Q6NXT4,GO:0005385,1,1,True,9.238662,226
Q6P5W5,GO:0005385,1,1,True,14.943645,226
Q6PML9,GO:0005385,1,1,True,7.826847,226
Q6XR72,GO:0005385,1,1,True,12.046731,226
Q78IQ7,GO:0005385,1,1,True,14.800351,226
Q8NEW0,GO:0005385,1,1,True,12.149197,226
Q8TAD4,GO:0005385,1,1,True,8.83354,226
Q923J1,GO:0005385,6,2,False,4.210554,226
Q92504,GO:0005385,1,1,True,12.273622,226
Q99726,GO:0005385,1,1,True,12.391343,226
Q9BRI3,GO:0005385,1,1,True,12.702023,226
Q9D856,GO:0005385,1,1,True,13.834555,226
Q9JKN1,GO:0005385,1,1,True,11.904351,226
Q9NP94,GO:0005385,1,1,True,12.093024,226
Q9NUM3,GO:0005385,1,1,True,6.548793,226
Q9NY26,GO:0005385,1,1,True,12.470966,226
Q9ULF5,GO:0005385,1,1,True,14.240678,226
M9PEM1,GO:0005484,1,1,True,24.547006,226
O00161,GO:0005484,1,1,True,36.890772,226
O09044,GO:0005484,1,1,True,37.777739,226
O70480,GO:0005484,1,1,True,65.675061,226
O75558,GO:0005484,1,1,True,34.97734,226
P60879,GO:0005484,1,1,True,37.058839,226
Q7JYX5,GO:0005484,1,1,True,70.445733,226
Q9BV40,GO:0005484,1,1,True,77.590315,226
Q9D3G5,GO:0005484,1,1,True,35.758974,226
Q9UEU0,GO:0005484,1,1,True,55.444432,226
P12710,GO:0005504,2,1,True,6.017621,226
P16114,GO:0005504,116,1,False,-3.069728,226
P32020,GO:0005504,5,4,True,3.439263,226
Q09139,GO:0005504,2,1,True,6.042225,226
Q27593,GO:0005504,3,1,False,2.199169,226
C0HM44,GO:0005537,1,1,True,0.325095,226
C0HM45,GO:0005537,2,1,True,3.696424,226
P08661,GO:0005537,1,1,True,3.38003,226
P11226,GO:0005537,1,1,True,3.673909,226
P30617,GO:0005537,1,1,True,3.68163,226
Q7JZZ3,GO:0005537,143,1,False,-36.904336,226
J9SQF3,GO:0005546,30,1,False,0.727237,226
O15263,GO:0005546,49,1,False,-5.394553,226
P10733,GO:0005546,4,2,True,4.754211,226
P35560,GO:0005546,8,3,False,4.782297,226
P50570,GO:0005546,111,1,False,-10.547687,226
P57764,GO:0005546,8,1,False,5.587175,226
P63251,GO:0005546,10,3,False,4.775903,226
P63252,GO:0005546,12,3,False,4.308047,226
P78953,GO:0005546,4,2,False,4.121578,226
Q05193,GO:0005546,120,1,False,-11.328718,226
Q54Z52,GO:0005546,6,2,True,3.482955,226
Q64273,GO:0005546,12,3,False,4.297206,226
Q9R0N7,GO:0005546,2,2,True,4.486058,226
Q05193,GO:0005547,36,1,False,-0.803788,226
Q54T13,GO:0005547,23,2,False,0.470326,226
Q55EE1,GO:0005547,18,1,False,0.614616,226
Q60766,GO:0005547,148,1,False,-2.400667,226
Q96P48,GO:0005547,2,1,True,4.174974,226
Q9BPZ7,GO:0005547,3,1,False,3.239173,226
P01024,GO:0008009,1,1,False,1.322261,226
P02776,GO:0008009,1,1,True,32.089916,226
P13500,GO:0008009,1,1,True,31.429268,226
P13501,GO:0008009,1,1,True,30.808288,226
P48061,GO:0008009,1,1,True,33.704009,226
Q16663,GO:0008009,1,1,True,31.158578,226
Q6UXB2,GO:0008009,1,1,False,11.140842,226
A0A6M3Q6U2,GO:0008013,16,1,False,2.348021,226
F1QLG5,GO:0008013,24,1,False,0.957907,226
O15169,GO:0008013,1,1,False,4.589164,226
P12830,GO:0008013,3,1,True,4.185125,226
P60484,GO:0008013,133,3,False,-5.919602,226
Q61473,GO:0008013,8,1,False,4.918658,226
Q9NQB0,GO:0008013,1,1,False,7.653104,226
Q9NZC2,GO:0008013,61,6,False,-7.431435,226
Q9UKB5,GO:0008013,11,1,False,3.960601,226
Q9Z103,GO:0008013,20,1,False,1.651298,226
O60542,GO:0008083,1,1,False,9.491032,226
O95393,GO:0008083,1,1,True,5.485902,226
P01019,GO:0008083,2,3,False,4.821278,226
P01135,GO:0008083,2,2,False,9.052298,226
P01241,GO:0008083,1,1,True,11.227833,226
P05019,GO:0008083,2,1,True,9.896644,226
P09038,GO:0008083,1,1,True,7.134357,226
P12643,GO:0008083,1,1,True,6.291204,226
P18075,GO:0008083,1,1,True,5.220432,226
P39905,GO:0008083,2,1,True,8.745081,226
P83942,GO:0008083,1,1,True,9.65386,226
P97463,GO:0008083,1,1,False,7.634086,226
Q5T4W7,GO:0008083,1,1,False,7.558282,226
Q6UW88,GO:0008083,2,3,True,9.264797,226
Q924X1,GO:0008083,2,3,True,9.242432,226
Q99748,GO:0008083,1,1,False,7.30004,226
Q9UK05,GO:0008083,1,1,True,5.228559,226
A0A075TMP0,GO:0008106,2,2,False,14.391219,226
A0A9E7LUR3,GO:0008106,2,2,False,16.741763,226
O49163,GO:0008106,2,1,False,3.822447,226
O80944,GO:0008106,1,1,True,15.821546,226
O95154,GO:0008106,1,1,True,9.943269,226
P38918,GO:0008106,1,1,True,10.24186,226
P70694,GO:0008106,1,1,True,14.866729,226
Q76L36,GO:0008106,1,1,True,15.47919,226
P03901,GO:0008137,2,1,True,18.571254,226
P04394,GO:0008137,1,2,False,10.11549,226
P19404,GO:0008137,1,2,False,9.86946,226
P25708,GO:0008137,1,1,False,8.652966,226
P49821,GO:0008137,1,1,False,8.544428,226
Q91YT0,GO:0008137,1,1,False,8.751472,226
Q9D6J6,GO:0008137,1,2,False,9.614279,226
P0ABF1,GO:0008143,30,1,False,-13.430779,226
P21187,GO:0008143,1,1,True,11.019568,226
Q5XFR0,GO:0008143,1,1,False,6.540848,226
Q7KNF2,GO:0008143,1,1,True,13.378517,226
Q8BJ05,GO:0008143,1,1,False,9.373544,226
D4PHA7,GO:0008146,1,1,True,-6.857775,226
O43704,GO:0008146,1,1,False,34.718732,226
O75897,GO:0008146,1,1,False,34.12297,226
P0DMM9,GO:0008146,1,1,True,34.85187,226
P0DMN0,GO:0008146,1,1,True,34.85187,226
P50225,GO:0008146,1,1,True,34.721508,226
Q80XH4,GO:0008146,1,1,True,-6.083898,226
Q86BJ3,GO:0008146,1,1,True,36.670059,226
Q9H2A9,GO:0008146,1,1,True,43.638111,226
Q9M1V2,GO:0008146,1,1,False,33.856205,226
A0A0B5L781,GO:0008171,1,1,True,5.534619,226
A0A172J1V3,GO:0008171,1,1,True,4.981745,226
A0A2Z5P0W7,GO:0008171,1,1,True,8.307989,226
A0A443HJY8,GO:0008171,1,1,True,4.322639,226
A0A5A4PXL6,GO:0008171,1,1,True,7.149912,226
A0AA51VIM4,GO:0008171,1,1,True,7.620155,226
D3KY98,GO:0008171,1,1,True,7.745077,226
D3KY99,GO:0008171,1,1,True,7.818867,226
D3KYA0,GO:0008171,1,1,True,7.926257,226
E7FL15,GO:0008171,1,1,True,7.779759,226
P0DO86,GO:0008171,1,1,True,7.360381,226
P0DXJ7,GO:0008171,1,1,True,6.638918,226
P0DXJ8,GO:0008171,1,1,True,6.574042,226
P0DXJ9,GO:0008171,1,1,True,7.620078,226
Q06509,GO:0008171,1,1,True,7.521784,226
Q12120,GO:0008171,1,1,True,4.52491,226
E1BX29,GO:0008188,2,1,True,8.837095,226
P25929,GO:0008188,1,1,True,8.584187,226
P30731,GO:0008188,1,1,True,7.612658,226
P49146,GO:0008188,1,1,True,8.198809,226
Q20686,GO:0008188,1,1,True,9.020455,226
Q29I83,GO:0008188,1,1,True,8.550541,226
Q6W5P4,GO:0008188,1,1,True,8.075793,226
Q9EP86,GO:0008188,1,1,True,7.998331,226
Q9GZQ4,GO:0008188,1,1,True,8.618198,226
Q9GZQ6,GO:0008188,1,1,True,8.1177,226
Q9HB89,GO:0008188,2,1,True,8.536032,226
Q9Y5X5,GO:0008188,1,1,True,7.243808,226
M9PDR0,GO:0008191,187,1,False,-23.097002,226
O95980,GO:0008191,1,1,False,17.148931,226
P0DRJ8,GO:0008191,214,1,False,-35.453006,226
P0DRJ9,GO:0008191,217,1,False,-37.902493,226
P0DRK0,GO:0008191,204,1,False,-33.696925,226
P0DRK1,GO:0008191,209,1,False,-33.969008,226
P31351,GO:0008191,205,1,False,-33.072159,226
Q27J49,GO:0008191,211,3,False,-31.075808,226
Q8BGY7,GO:0008191,217,1,False,-26.408805,226
Q9NFV7,GO:0008191,188,1,False,-23.579223,226
Q9Z0J1,GO:0008191,1,1,False,17.00346,226
P60334,GO:0008198,1,1,True,3.922086,226
Q16595,GO:0008198,5,4,False,2.838178,226
Q16878,GO:0008198,1,1,True,3.956688,226
Q3E840,GO:0008198,16,1,True,-0.015421,226
Q9H1K1,GO:0008198,2,2,False,3.584686,226
Q9VU77,GO:0008198,16,2,True,0.66734,226
Q9W385,GO:0008198,4,3,False,3.177717,226
O33125,GO:0008199,41,1,False,-7.493058,226
P09528,GO:0008199,2,1,False,141.322433,226
P48329,GO:0008199,32,1,False,-5.676543,226
P9WMK7,GO:0008199,42,1,False,-7.51425,226
Q9XB18,GO:0008199,42,1,False,-7.563663,226
H3BPP0,GO:0008200,131,3,False,-14.843374,226
P11279,GO:0008200,178,1,False,-18.864425,226
P13473,GO:0008200,179,1,False,-19.09629,226
P54116,GO:0008200,15,1,False,0.895438,226
Q53B58,GO:0008200,6,1,False,2.00716,226
Q80UE6,GO:0008200,1,1,False,4.732563,226
A0A144A134,GO:0008253,1,1,False,27.782663,226
